Station Name,RoadSurfaceTemperature,AirTemperature
HarborAveUpperNorthBridge,95.7,77.36
HarborAveUpperNorthBridge,95.8,77.43
HarborAveUpperNorthBridge,95.8,77.51
HarborAveUpperNorthBridge,95.9,77.5
HarborAveUpperNorthBridge,96,77.53
HarborAveUpperNorthBridge,96.1,77.52
HarborAveUpperNorthBridge,96.2,77.44
HarborAveUpperNorthBridge,96.2,77.55
HarborAveUpperNorthBridge,96.3,77.7
HarborAveUpperNorthBridge,96.4,77.78
HarborAveUpperNorthBridge,96.4,77.8
HarborAveUpperNorthBridge,96.5,77.83
HarborAveUpperNorthBridge,96.6,77.9
HarborAveUpperNorthBridge,96.6,77.79
HarborAveUpperNorthBridge,96.7,77.64
RooseveltWay_NE80thSt,104.4,104.4
RooseveltWay_NE80thSt,104.5,104.5
RooseveltWay_NE80thSt,104.6,104.6
RooseveltWay_NE80thSt,104.6,104.6
RooseveltWay_NE80thSt,104.7,104.7
RooseveltWay_NE80thSt,104.8,104.8
RooseveltWay_NE80thSt,104.8,104.8
RooseveltWay_NE80thSt,104.9,104.9
SpokaneSwingBridge,71.39,64.63
SpokaneSwingBridge,71.37,64.65
SpokaneSwingBridge,71.35,64.69
SpokaneSwingBridge,71.34,64.7
SpokaneSwingBridge,71.32,64.69
SpokaneSwingBridge,71.29,64.69
SpokaneSwingBridge,71.29,64.7
SpokaneSwingBridge,71.28,64.67
SpokaneSwingBridge,71.25,64.64
SpokaneSwingBridge,71.24,64.64
MagnoliaBridge,71.93,63.47
MagnoliaBridge,71.93,63.47
MagnoliaBridge,71.91,63.44
MagnoliaBridge,71.88,63.44
MagnoliaBridge,71.87,63.44
MagnoliaBridge,71.85,63.44
MagnoliaBridge,71.83,63.44
MagnoliaBridge,71.83,63.44
MagnoliaBridge,71.8,63.41
MagnoliaBridge,71.78,63.4
MagnoliaBridge,71.76,63.4
MagnoliaBridge,71.73,63.41
MagnoliaBridge,71.73,63.46
MagnoliaBridge,71.71,63.5
MagnoliaBridge,71.68,63.54
RooseveltWay_NE80thSt,72.44,72.44
RooseveltWay_NE80thSt,72.43,72.43
RooseveltWay_NE80thSt,72.42,72.42
RooseveltWay_NE80thSt,72.42,72.42
RooseveltWay_NE80thSt,72.42,72.42
RooseveltWay_NE80thSt,72.41,72.41
RooseveltWay_NE80thSt,72.39,72.39
RooseveltWay_NE80thSt,72.37,72.37
RooseveltWay_NE80thSt,72.37,72.37
RooseveltWay_NE80thSt,72.36,72.36
RooseveltWay_NE80thSt,72.34,72.34
RooseveltWay_NE80thSt,72.33,72.33
RooseveltWay_NE80thSt,72.32,72.32
RooseveltWay_NE80thSt,72.32,72.32
RooseveltWay_NE80thSt,72.33,72.33
MagnoliaBridge,71.63,63.72
MagnoliaBridge,71.61,63.72
MagnoliaBridge,71.58,63.71
MagnoliaBridge,71.58,63.67
MagnoliaBridge,71.58,63.64
MagnoliaBridge,71.56,63.63
MagnoliaBridge,71.53,63.61
MagnoliaBridge,71.53,63.58
MagnoliaBridge,71.53,63.54
MagnoliaBridge,71.53,63.54
MagnoliaBridge,71.52,63.54
MagnoliaBridge,71.48,63.53
MagnoliaBridge,71.47,63.52
MagnoliaBridge,71.47,63.5
MagnoliaBridge,71.47,63.49
HarborAveUpperNorthBridge,71.11,64.78
HarborAveUpperNorthBridge,71.09,64.76
HarborAveUpperNorthBridge,71.09,64.75
HarborAveUpperNorthBridge,71.09,64.76
HarborAveUpperNorthBridge,71.07,64.78
HarborAveUpperNorthBridge,71.06,64.77
HarborAveUpperNorthBridge,71.04,64.73
HarborAveUpperNorthBridge,71.04,64.68
HarborAveUpperNorthBridge,71.03,64.64
HarborAveUpperNorthBridge,71.01,64.63
HarborAveUpperNorthBridge,70.99,64.6
HarborAveUpperNorthBridge,70.99,64.59
HarborAveUpperNorthBridge,70.98,64.59
HarborAveUpperNorthBridge,70.97,64.6
HarborAveUpperNorthBridge,70.95,64.62
SpokaneSwingBridge,71.11,64.78
SpokaneSwingBridge,71.09,64.76
SpokaneSwingBridge,71.09,64.75
SpokaneSwingBridge,71.09,64.76
SpokaneSwingBridge,71.07,64.78
SpokaneSwingBridge,71.06,64.77
SpokaneSwingBridge,71.04,64.73
SpokaneSwingBridge,71.04,64.68
SpokaneSwingBridge,71.03,64.64
SpokaneSwingBridge,71.01,64.63
SpokaneSwingBridge,70.99,64.6
SpokaneSwingBridge,70.99,64.59
SpokaneSwingBridge,70.98,64.59
SpokaneSwingBridge,70.97,64.6
SpokaneSwingBridge,70.95,64.62
MagnoliaBridge,91.9,76.36
RooseveltWay_NE80thSt,88,88
AlbroPlaceAirportWay,90.1,88.6
AlbroPlaceAirportWay,90.1,88.5
AlbroPlaceAirportWay,90.2,88.1
AlbroPlaceAirportWay,90.2,88
AlbroPlaceAirportWay,90.2,88.1
AlbroPlaceAirportWay,90.2,88.3
AlbroPlaceAirportWay,90.3,88.6
AlbroPlaceAirportWay,90.3,88.8
AlbroPlaceAirportWay,90.3,88.7
AlbroPlaceAirportWay,90.4,88.7
AlbroPlaceAirportWay,90.4,88.6
AlbroPlaceAirportWay,90.4,88.7
AlbroPlaceAirportWay,90.5,88.9
AlbroPlaceAirportWay,90.5,88.7
AlbroPlaceAirportWay,90.5,88.9
RooseveltWay_NE80thSt,89.8,89.8
RooseveltWay_NE80thSt,89.8,89.8
RooseveltWay_NE80thSt,89.7,89.7
RooseveltWay_NE80thSt,89.7,89.7
RooseveltWay_NE80thSt,89.7,89.7
RooseveltWay_NE80thSt,89.6,89.6
RooseveltWay_NE80thSt,89.6,89.6
RooseveltWay_NE80thSt,89.6,89.6
RooseveltWay_NE80thSt,89.5,89.5
RooseveltWay_NE80thSt,89.5,89.5
RooseveltWay_NE80thSt,89.5,89.5
RooseveltWay_NE80thSt,89.5,89.5
RooseveltWay_NE80thSt,89.4,89.4
RooseveltWay_NE80thSt,89.4,89.4
RooseveltWay_NE80thSt,89.4,89.4
MagnoliaBridge,102.8,87
MagnoliaBridge,102.7,87.1
MagnoliaBridge,102.7,87.3
MagnoliaBridge,102.7,87.4
MagnoliaBridge,102.7,87.4
MagnoliaBridge,102.7,87.5
MagnoliaBridge,102.7,87.8
MagnoliaBridge,102.7,88
MagnoliaBridge,102.6,88.1
MagnoliaBridge,102.6,88.2
MagnoliaBridge,102.6,88.1
MagnoliaBridge,102.5,88.1
MagnoliaBridge,102.5,88
MagnoliaBridge,102.5,87.6
MagnoliaBridge,102.5,87.4
JoseRizalBridgeNorth,-342.9,96.5
AlbroPlaceAirportWay,87.9,68.9
AlbroPlaceAirportWay,87.9,68.86
AlbroPlaceAirportWay,87.9,68.8
AlbroPlaceAirportWay,87.8,68.8
AlbroPlaceAirportWay,87.8,68.8
AlbroPlaceAirportWay,87.8,68.8
AlbroPlaceAirportWay,87.8,68.82
AlbroPlaceAirportWay,87.8,68.8
AlbroPlaceAirportWay,87.8,68.8
AlbroPlaceAirportWay,87.8,68.8
AlbroPlaceAirportWay,87.7,68.8
AlbroPlaceAirportWay,87.7,68.77
AlbroPlaceAirportWay,87.7,68.71
AlbroPlaceAirportWay,87.7,68.64
AlbroPlaceAirportWay,87.7,68.58
RooseveltWay_NE80thSt,76.16,76.16
RooseveltWay_NE80thSt,76.15,76.15
RooseveltWay_NE80thSt,76.12,76.12
RooseveltWay_NE80thSt,76.11,76.11
RooseveltWay_NE80thSt,76.1,76.1
RooseveltWay_NE80thSt,76.09,76.09
RooseveltWay_NE80thSt,76.06,76.06
RooseveltWay_NE80thSt,76.05,76.05
RooseveltWay_NE80thSt,76.02,76.02
RooseveltWay_NE80thSt,76,76
RooseveltWay_NE80thSt,76,76
RooseveltWay_NE80thSt,75.98,75.98
RooseveltWay_NE80thSt,75.95,75.95
RooseveltWay_NE80thSt,75.94,75.94
RooseveltWay_NE80thSt,75.92,75.92
MagnoliaBridge,76.25,66.02
MagnoliaBridge,76.21,65.93
MagnoliaBridge,76.17,65.83
MagnoliaBridge,76.16,65.8
MagnoliaBridge,76.12,65.73
MagnoliaBridge,76.1,65.71
MagnoliaBridge,76.05,65.65
MagnoliaBridge,76.04,65.57
MagnoliaBridge,76,65.46
MagnoliaBridge,75.96,65.4
MagnoliaBridge,75.94,65.37
MagnoliaBridge,75.9,65.36
MagnoliaBridge,75.87,65.31
MagnoliaBridge,75.84,65.31
MagnoliaBridge,75.84,65.34
SpokaneSwingBridge,77.05,66.92
SpokaneSwingBridge,77,66.79
SpokaneSwingBridge,76.97,66.69
SpokaneSwingBridge,76.94,66.57
SpokaneSwingBridge,76.91,66.51
SpokaneSwingBridge,76.88,66.49
SpokaneSwingBridge,76.84,66.45
SpokaneSwingBridge,76.82,66.39
SpokaneSwingBridge,76.78,66.35
SpokaneSwingBridge,76.73,66.31
AlbroPlaceAirportWay,90.7,88.1
AlbroPlaceAirportWay,90.7,88.1
AlbroPlaceAirportWay,90.7,88.2
AlbroPlaceAirportWay,90.7,88.2
AlbroPlaceAirportWay,90.8,88
AlbroPlaceAirportWay,90.8,88.1
AlbroPlaceAirportWay,90.8,88.1
AlbroPlaceAirportWay,90.8,87.9
AlbroPlaceAirportWay,90.9,87.8
AlbroPlaceAirportWay,90.9,87.6
AlbroPlaceAirportWay,90.9,87.4
AlbroPlaceAirportWay,90.9,87.6
AlbroPlaceAirportWay,91,88
AlbroPlaceAirportWay,91,88.1
AlbroPlaceAirportWay,91,88.2
AlbroPlaceAirportWay,92.7,86.4
AlbroPlaceAirportWay,92.7,86.2
AlbroPlaceAirportWay,92.7,86.1
AlbroPlaceAirportWay,92.7,86.1
AlbroPlaceAirportWay,92.7,86
AlbroPlaceAirportWay,92.7,86
AlbroPlaceAirportWay,92.7,85.9
AlbroPlaceAirportWay,92.7,85.8
AlbroPlaceAirportWay,92.7,85.8
AlbroPlaceAirportWay,92.7,85.8
AlbroPlaceAirportWay,92.7,85.8
AlbroPlaceAirportWay,92.8,85.8
AlbroPlaceAirportWay,92.8,85.8
AlbroPlaceAirportWay,92.8,85.7
AlbroPlaceAirportWay,92.8,85.7
HarborAveUpperNorthBridge,96.7,82.4
HarborAveUpperNorthBridge,96.6,82.3
HarborAveUpperNorthBridge,96.5,82.2
HarborAveUpperNorthBridge,96.5,82.1
HarborAveUpperNorthBridge,96.4,82.1
HarborAveUpperNorthBridge,96.3,82
HarborAveUpperNorthBridge,96.2,82
HarborAveUpperNorthBridge,96.2,82
HarborAveUpperNorthBridge,96.1,82
HarborAveUpperNorthBridge,96,82
HarborAveUpperNorthBridge,96,82
HarborAveUpperNorthBridge,95.9,82
HarborAveUpperNorthBridge,95.8,82
HarborAveUpperNorthBridge,95.8,82
HarborAveUpperNorthBridge,95.7,81.9
AlbroPlaceAirportWay,92.7,85.8
AlbroPlaceAirportWay,92.8,85.8
AlbroPlaceAirportWay,92.8,85.8
AlbroPlaceAirportWay,92.8,85.7
AlbroPlaceAirportWay,92.8,85.7
AlbroPlaceAirportWay,92.8,85.6
AlbroPlaceAirportWay,92.8,85.6
AlbroPlaceAirportWay,92.8,85.6
AlbroPlaceAirportWay,92.8,85.5
AlbroPlaceAirportWay,92.8,85.5
AlbroPlaceAirportWay,92.8,85.5
AlbroPlaceAirportWay,92.8,85.5
AlbroPlaceAirportWay,92.8,85.5
AlbroPlaceAirportWay,92.8,85.5
AlbroPlaceAirportWay,92.8,85.4
RooseveltWay_NE80thSt,86.3,86.3
RooseveltWay_NE80thSt,86.3,86.3
RooseveltWay_NE80thSt,86.3,86.3
RooseveltWay_NE80thSt,86.2,86.2
RooseveltWay_NE80thSt,86.2,86.2
RooseveltWay_NE80thSt,86.2,86.2
RooseveltWay_NE80thSt,86.2,86.2
RooseveltWay_NE80thSt,86.1,86.1
RooseveltWay_NE80thSt,86.1,86.1
RooseveltWay_NE80thSt,86.1,86.1
RooseveltWay_NE80thSt,86,86
RooseveltWay_NE80thSt,86,86
RooseveltWay_NE80thSt,86,86
RooseveltWay_NE80thSt,85.9,85.9
RooseveltWay_NE80thSt,85.9,85.9
SpokaneSwingBridge,96.1,82
SpokaneSwingBridge,96,82
SpokaneSwingBridge,96,82
SpokaneSwingBridge,95.9,82
SpokaneSwingBridge,95.8,82
SpokaneSwingBridge,95.8,82
SpokaneSwingBridge,95.7,81.9
SpokaneSwingBridge,95.6,81.9
SpokaneSwingBridge,95.6,81.8
SpokaneSwingBridge,95.5,81.8
SpokaneSwingBridge,95.5,81.8
SpokaneSwingBridge,95.4,81.7
SpokaneSwingBridge,95.3,81.7
SpokaneSwingBridge,95.3,81.6
SpokaneSwingBridge,95.2,81.6
MagnoliaBridge,93.8,82.9
MagnoliaBridge,93.7,82.9
MagnoliaBridge,93.6,82.9
MagnoliaBridge,93.5,82.8
MagnoliaBridge,93.4,82.8
MagnoliaBridge,93.3,82.8
MagnoliaBridge,93.2,82.7
MagnoliaBridge,93.2,82.7
MagnoliaBridge,93.1,82.7
SpokaneSwingBridge,104.2,84.9
SpokaneSwingBridge,104.1,85.1
SpokaneSwingBridge,104.1,85.2
SpokaneSwingBridge,104.1,85.3
SpokaneSwingBridge,104.1,85.2
SpokaneSwingBridge,104.1,85.1
SpokaneSwingBridge,104.1,85.1
SpokaneSwingBridge,104.1,85
SpokaneSwingBridge,104.1,85
SpokaneSwingBridge,104,85
SpokaneSwingBridge,104,85.1
SpokaneSwingBridge,104,85.3
SpokaneSwingBridge,104,85.4
SpokaneSwingBridge,103.9,85.5
SpokaneSwingBridge,103.9,85.5
HarborAveUpperNorthBridge,104.1,85.2
HarborAveUpperNorthBridge,104.1,85.3
HarborAveUpperNorthBridge,104.1,85.2
HarborAveUpperNorthBridge,104.1,85.1
HarborAveUpperNorthBridge,104.1,85.1
HarborAveUpperNorthBridge,104.1,85
HarborAveUpperNorthBridge,104.1,85
HarborAveUpperNorthBridge,104,85
HarborAveUpperNorthBridge,104,85.1
HarborAveUpperNorthBridge,104,85.3
HarborAveUpperNorthBridge,104,85.4
HarborAveUpperNorthBridge,103.9,85.5
HarborAveUpperNorthBridge,103.9,85.5
HarborAveUpperNorthBridge,103.9,85.5
HarborAveUpperNorthBridge,103.8,85.5
AlbroPlaceAirportWay,90.4,88.6
AlbroPlaceAirportWay,90.4,88.7
AlbroPlaceAirportWay,90.5,88.9
AlbroPlaceAirportWay,90.5,88.7
AlbroPlaceAirportWay,90.5,88.9
AlbroPlaceAirportWay,90.5,88.9
AlbroPlaceAirportWay,90.6,88.9
AlbroPlaceAirportWay,90.6,89
AlbroPlaceAirportWay,90.6,88.6
AlbroPlaceAirportWay,90.6,88.2
AlbroPlaceAirportWay,90.7,88.1
AlbroPlaceAirportWay,90.7,88.1
AlbroPlaceAirportWay,90.7,88.2
AlbroPlaceAirportWay,90.7,88.2
AlbroPlaceAirportWay,90.8,88
HarborAveUpperNorthBridge,104,85.1
HarborAveUpperNorthBridge,104,85.3
HarborAveUpperNorthBridge,104,85.4
HarborAveUpperNorthBridge,103.9,85.5
HarborAveUpperNorthBridge,103.9,85.5
HarborAveUpperNorthBridge,103.9,85.5
HarborAveUpperNorthBridge,103.8,85.5
HarborAveUpperNorthBridge,103.8,85.5
HarborAveUpperNorthBridge,103.8,85.4
HarborAveUpperNorthBridge,103.8,85.4
HarborAveUpperNorthBridge,103.8,85.5
HarborAveUpperNorthBridge,103.8,85.5
HarborAveUpperNorthBridge,103.7,85.6
HarborAveUpperNorthBridge,103.7,85.6
HarborAveUpperNorthBridge,103.7,85.5
HarborAveUpperNorthBridge,80.4,70.24
HarborAveUpperNorthBridge,80.3,70.2
HarborAveUpperNorthBridge,80.3,70.19
HarborAveUpperNorthBridge,80.2,70.18
HarborAveUpperNorthBridge,80.2,70.16
RooseveltWay_NE80thSt,78.17,78.17
RooseveltWay_NE80thSt,78.15,78.15
RooseveltWay_NE80thSt,78.12,78.12
RooseveltWay_NE80thSt,78.1,78.1
RooseveltWay_NE80thSt,78.09,78.09
RooseveltWay_NE80thSt,78.07,78.07
RooseveltWay_NE80thSt,78.06,78.06
RooseveltWay_NE80thSt,78.04,78.04
RooseveltWay_NE80thSt,78.02,78.02
RooseveltWay_NE80thSt,78,78
RooseveltWay_NE80thSt,77.99,77.99
RooseveltWay_NE80thSt,77.96,77.96
RooseveltWay_NE80thSt,77.95,77.95
RooseveltWay_NE80thSt,77.94,77.94
RooseveltWay_NE80thSt,77.91,77.91
SpokaneSwingBridge,80.7,70.97
SpokaneSwingBridge,80.7,70.91
SpokaneSwingBridge,80.6,70.88
SpokaneSwingBridge,80.6,70.77
SpokaneSwingBridge,80.6,70.68
SpokaneSwingBridge,80.5,70.61
SpokaneSwingBridge,80.5,70.62
SpokaneSwingBridge,80.5,70.54
SpokaneSwingBridge,80.4,70.43
SpokaneSwingBridge,80.4,70.33
SpokaneSwingBridge,80.4,70.24
SpokaneSwingBridge,80.3,70.2
SpokaneSwingBridge,80.3,70.19
SpokaneSwingBridge,80.2,70.18
SpokaneSwingBridge,80.2,70.16
MagnoliaBridge,79.15,70.35
MagnoliaBridge,79.11,70.28
MagnoliaBridge,79.11,70.21
AlbroPlaceAirportWay,91.2,87.9
AlbroPlaceAirportWay,91.2,88
AlbroPlaceAirportWay,91.2,87.9
AlbroPlaceAirportWay,91.2,87.8
AlbroPlaceAirportWay,91.3,87.7
AlbroPlaceAirportWay,91.3,87.7
AlbroPlaceAirportWay,91.3,87.7
AlbroPlaceAirportWay,91.3,87.6
AlbroPlaceAirportWay,91.4,87.6
AlbroPlaceAirportWay,91.4,87.6
AlbroPlaceAirportWay,91.4,87.6
AlbroPlaceAirportWay,91.4,87.7
AlbroPlaceAirportWay,91.5,87.6
AlbroPlaceAirportWay,91.5,87.7
AlbroPlaceAirportWay,91.5,87.7
HarborAveUpperNorthBridge,103.1,84.5
HarborAveUpperNorthBridge,103.1,84.5
HarborAveUpperNorthBridge,103,84.6
HarborAveUpperNorthBridge,102.9,84.5
HarborAveUpperNorthBridge,102.8,84.3
HarborAveUpperNorthBridge,102.7,84.3
HarborAveUpperNorthBridge,102.7,84.3
HarborAveUpperNorthBridge,102.6,84.3
HarborAveUpperNorthBridge,102.5,84.2
HarborAveUpperNorthBridge,102.5,84.2
HarborAveUpperNorthBridge,102.4,84.3
HarborAveUpperNorthBridge,102.4,84.2
HarborAveUpperNorthBridge,102.3,84.2
HarborAveUpperNorthBridge,102.2,84.3
HarborAveUpperNorthBridge,102.2,84.3
MagnoliaBridge,101.5,87.4
MagnoliaBridge,101.4,87.3
MagnoliaBridge,101.3,87.3
MagnoliaBridge,101.2,87.1
MagnoliaBridge,101.1,87
MagnoliaBridge,101.1,86.9
MagnoliaBridge,101,86.6
MagnoliaBridge,100.9,86.5
MagnoliaBridge,100.9,86.4
MagnoliaBridge,100.8,86.5
MagnoliaBridge,100.7,86.5
MagnoliaBridge,100.7,86.4
MagnoliaBridge,100.6,86.3
MagnoliaBridge,100.5,86.2
MagnoliaBridge,100.4,86.1
SpokaneSwingBridge,103.1,84.5
SpokaneSwingBridge,103.1,84.5
SpokaneSwingBridge,103,84.6
SpokaneSwingBridge,102.9,84.5
SpokaneSwingBridge,102.8,84.3
SpokaneSwingBridge,102.7,84.3
SpokaneSwingBridge,102.7,84.3
SpokaneSwingBridge,102.6,84.3
SpokaneSwingBridge,102.5,84.2
SpokaneSwingBridge,102.5,84.2
SpokaneSwingBridge,102.4,84.3
SpokaneSwingBridge,102.4,84.2
SpokaneSwingBridge,102.3,84.2
SpokaneSwingBridge,102.2,84.3
SpokaneSwingBridge,102.2,84.3
RooseveltWay_NE80thSt,88.7,88.7
RooseveltWay_NE80thSt,88.7,88.7
RooseveltWay_NE80thSt,88.7,88.7
RooseveltWay_NE80thSt,88.6,88.6
RooseveltWay_NE80thSt,88.6,88.6
RooseveltWay_NE80thSt,88.6,88.6
RooseveltWay_NE80thSt,88.6,88.6
RooseveltWay_NE80thSt,88.5,88.5
RooseveltWay_NE80thSt,88.5,88.5
RooseveltWay_NE80thSt,88.5,88.5
RooseveltWay_NE80thSt,88.5,88.5
RooseveltWay_NE80thSt,88.4,88.4
RooseveltWay_NE80thSt,88.4,88.4
RooseveltWay_NE80thSt,88.4,88.4
RooseveltWay_NE80thSt,88.3,88.3
MagnoliaBridge,100.7,86.5
MagnoliaBridge,100.7,86.4
MagnoliaBridge,100.6,86.3
MagnoliaBridge,100.5,86.2
MagnoliaBridge,100.4,86.1
MagnoliaBridge,100.3,86.1
MagnoliaBridge,100.2,86.1
MagnoliaBridge,100.1,86.1
MagnoliaBridge,100,86.1
MagnoliaBridge,99.9,85.9
MagnoliaBridge,99.8,85.7
MagnoliaBridge,99.6,85.7
MagnoliaBridge,99.5,85.5
MagnoliaBridge,99.4,85.5
MagnoliaBridge,99.4,85.6
SpokaneSwingBridge,102.3,84.2
SpokaneSwingBridge,102.2,84.3
SpokaneSwingBridge,102.2,84.3
SpokaneSwingBridge,102.1,84.2
SpokaneSwingBridge,102,84.1
SpokaneSwingBridge,101.9,84.1
SpokaneSwingBridge,101.9,84.1
SpokaneSwingBridge,101.8,84.2
SpokaneSwingBridge,101.7,84.3
SpokaneSwingBridge,101.6,84.2
SpokaneSwingBridge,101.5,84.2
HarborAveUpperNorthBridge,103.8,85.5
HarborAveUpperNorthBridge,103.8,85.5
HarborAveUpperNorthBridge,103.7,85.6
HarborAveUpperNorthBridge,103.7,85.6
HarborAveUpperNorthBridge,103.7,85.5
HarborAveUpperNorthBridge,103.7,85.5
HarborAveUpperNorthBridge,103.6,85.4
HarborAveUpperNorthBridge,103.6,85.3
HarborAveUpperNorthBridge,103.6,85.2
HarborAveUpperNorthBridge,103.6,85.2
HarborAveUpperNorthBridge,103.5,85.2
HarborAveUpperNorthBridge,103.5,85.2
HarborAveUpperNorthBridge,103.5,84.9
HarborAveUpperNorthBridge,103.5,84.8
HarborAveUpperNorthBridge,103.5,84.8
RooseveltWay_NE80thSt,89.3,89.3
RooseveltWay_NE80thSt,89.3,89.3
RooseveltWay_NE80thSt,89.3,89.3
RooseveltWay_NE80thSt,89.2,89.2
RooseveltWay_NE80thSt,89.2,89.2
RooseveltWay_NE80thSt,89.2,89.2
RooseveltWay_NE80thSt,89.2,89.2
RooseveltWay_NE80thSt,89.2,89.2
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89,89
MagnoliaBridge,102.4,87.2
MagnoliaBridge,102.4,87.3
MagnoliaBridge,102.3,87.6
MagnoliaBridge,102.3,87.8
MagnoliaBridge,102.3,88.1
MagnoliaBridge,102.2,88.2
MagnoliaBridge,102.2,88.3
MagnoliaBridge,102.1,88.5
MagnoliaBridge,102.1,88.5
MagnoliaBridge,102,88.3
MagnoliaBridge,102,88
MagnoliaBridge,101.9,87.8
MagnoliaBridge,101.9,87.5
MagnoliaBridge,101.9,87.4
MagnoliaBridge,101.8,87.4
SpokaneSwingBridge,103.8,85.5
SpokaneSwingBridge,103.8,85.5
SpokaneSwingBridge,103.7,85.6
SpokaneSwingBridge,103.7,85.6
SpokaneSwingBridge,103.7,85.5
SpokaneSwingBridge,103.7,85.5
SpokaneSwingBridge,103.6,85.4
SpokaneSwingBridge,103.6,85.3
SpokaneSwingBridge,103.6,85.2
SpokaneSwingBridge,103.6,85.2
SpokaneSwingBridge,103.5,85.2
SpokaneSwingBridge,103.5,85.2
SpokaneSwingBridge,103.5,84.9
SpokaneSwingBridge,103.5,84.8
SpokaneSwingBridge,103.5,84.8
AlbroPlaceAirportWay,90.9,87.4
AlbroPlaceAirportWay,90.9,87.6
AlbroPlaceAirportWay,91,88
AlbroPlaceAirportWay,91,88.1
AlbroPlaceAirportWay,91,88.2
AlbroPlaceAirportWay,91,88.3
AlbroPlaceAirportWay,91.1,88.2
AlbroPlaceAirportWay,91.1,88.1
AlbroPlaceAirportWay,91.1,87.9
AlbroPlaceAirportWay,91.1,87.8
AlbroPlaceAirportWay,91.2,87.9
AlbroPlaceAirportWay,91.2,88
AlbroPlaceAirportWay,91.2,87.9
AlbroPlaceAirportWay,91.2,87.8
AlbroPlaceAirportWay,91.3,87.7
HarborAveUpperNorthBridge,103.5,85.2
HarborAveUpperNorthBridge,103.5,85.2
HarborAveUpperNorthBridge,103.5,84.9
HarborAveUpperNorthBridge,103.5,84.8
HarborAveUpperNorthBridge,103.5,84.8
HarborAveUpperNorthBridge,103.4,84.7
HarborAveUpperNorthBridge,103.4,84.6
HarborAveUpperNorthBridge,103.3,84.5
HarborAveUpperNorthBridge,103.3,84.4
HarborAveUpperNorthBridge,103.2,84.5
HarborAveUpperNorthBridge,103.1,84.5
HarborAveUpperNorthBridge,103.1,84.5
HarborAveUpperNorthBridge,103,84.6
HarborAveUpperNorthBridge,102.9,84.5
HarborAveUpperNorthBridge,102.8,84.3
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89.1,89.1
RooseveltWay_NE80thSt,89,89
RooseveltWay_NE80thSt,89,89
RooseveltWay_NE80thSt,89,89
RooseveltWay_NE80thSt,89,89
AlbroPlaceAirportWay,92.4,86.8
AlbroPlaceAirportWay,92.4,86.7
AlbroPlaceAirportWay,92.4,86.6
AlbroPlaceAirportWay,92.5,86.5
AlbroPlaceAirportWay,92.5,86.5
AlbroPlaceAirportWay,92.5,86.6
AlbroPlaceAirportWay,92.5,86.6
AlbroPlaceAirportWay,92.5,86.7
AlbroPlaceAirportWay,92.5,86.7
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
SpokaneSwingBridge,98.4,83.4
SpokaneSwingBridge,98.3,83.3
SpokaneSwingBridge,98.2,83.2
SpokaneSwingBridge,98.1,83.2
SpokaneSwingBridge,98,83.1
SpokaneSwingBridge,98,83.1
SpokaneSwingBridge,97.9,83.1
SpokaneSwingBridge,97.8,83
SpokaneSwingBridge,97.7,82.9
SpokaneSwingBridge,97.6,82.9
SpokaneSwingBridge,97.6,82.8
SpokaneSwingBridge,97.5,82.7
SpokaneSwingBridge,97.4,82.7
SpokaneSwingBridge,97.3,82.7
SpokaneSwingBridge,97.3,82.7
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.8
AlbroPlaceAirportWay,92.6,86.7
AlbroPlaceAirportWay,92.6,86.6
AlbroPlaceAirportWay,92.6,86.5
AlbroPlaceAirportWay,92.7,86.4
AlbroPlaceAirportWay,92.7,86.4
AlbroPlaceAirportWay,92.7,86.2
AlbroPlaceAirportWay,92.7,86.1
AlbroPlaceAirportWay,92.7,86.1
AlbroPlaceAirportWay,92.7,86
HarborAveUpperNorthBridge,97.6,82.8
HarborAveUpperNorthBridge,97.5,82.7
HarborAveUpperNorthBridge,97.4,82.7
HarborAveUpperNorthBridge,97.3,82.7
HarborAveUpperNorthBridge,97.3,82.7
HarborAveUpperNorthBridge,97.2,82.7
HarborAveUpperNorthBridge,97.1,82.7
HarborAveUpperNorthBridge,97.1,82.6
HarborAveUpperNorthBridge,97,82.5
HarborAveUpperNorthBridge,96.9,82.4
HarborAveUpperNorthBridge,96.8,82.4
HarborAveUpperNorthBridge,96.8,82.4
HarborAveUpperNorthBridge,96.7,82.4
HarborAveUpperNorthBridge,96.6,82.3
